movieId,title,genres,poster_url
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/iJYGDwZmVEYRkSPbWQdxzvBLTcK.jpg
2392,Jack Frost (1998),Children|Comedy|Drama,https://image.tmdb.org/t/p/w500/tdSyQJe7vEDcH9kEVqzVcr0O9lS.jpg
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,https://image.tmdb.org/t/p/w500/xQCMAHeg5M9HpDIqanYbWdr4brB.jpg
2394,"Prince of Egypt, The (1998)",Animation|Musical,https://image.tmdb.org/t/p/w500/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg
2395,Rushmore (1998),Comedy|Drama,https://image.tmdb.org/t/p/w500/hSJ6swahAuZ8wM96lHDTwQPXUvZ.jpg
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/zdW7jdzPi4J9KZR3TyY2jn3Xh5e.jpg
2398,Miracle on 34th Street (1947),Comedy|Drama,https://image.tmdb.org/t/p/w500/vehuIm3y6BeMI7mYjxzaA1H8M0k.jpg
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,https://image.tmdb.org/t/p/w500/tZvGQF2623FD0MZgvOy18J5d7x5.jpg
2400,Prancer (1989),Children|Drama|Fantasy,https://image.tmdb.org/t/p/w500/g3JfCGX9fgHwmmKFhRzu7BYc29d.jpg
2401,Pale Rider (1985),Western,https://image.tmdb.org/t/p/w500/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,https://image.tmdb.org/t/p/w500/pzPdwOitmTleVE3YPMfIQgLh84p.jpg
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,https://image.tmdb.org/t/p/w500/a9sa6ERZCpplbPEO7OMWE763CLD.jpg
2404,Rambo III (1988),Action|Adventure|Thriller|War,https://image.tmdb.org/t/p/w500/uycbt9iVlAnKkQIisqUWuO8hVcm.jpg
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,https://image.tmdb.org/t/p/w500/6VjsIhnIcrz2XdQVHdsMj5DdSa1.jpg
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,https://image.tmdb.org/t/p/w500/qaCLbDs6Ace4I1lAbBNWPQAm75h.jpg
2407,Cocoon (1985),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/wqNNm36j3nkucAucHEGAW5pNZcd.jpg
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/xBsXdBl8qCXoQsWX6vfsVjWOMGk.jpg
2409,Rocky II (1979),Action|Drama,https://image.tmdb.org/t/p/w500/nMaiiu0CzT77U4JZkUYV7KqdAjK.jpg
2410,Rocky III (1982),Action|Drama,https://image.tmdb.org/t/p/w500/9jS3wG3cNSEu8sVUFAFQ8exyaaH.jpg
2411,Rocky IV (1985),Action|Drama,https://image.tmdb.org/t/p/w500/2MHUit4H6OK5adcOjnCN6suCKOl.jpg
2412,Rocky V (1990),Action|Drama,https://image.tmdb.org/t/p/w500/qCARerjCFZOEeLiVdomhwRYlDSn.jpg
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,https://image.tmdb.org/t/p/w500/aRxbYOYHS8T73nzR8hsLousoplR.jpg
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,https://image.tmdb.org/t/p/w500/aOxVYvQoAfNSns4hW5Ah55GBzgq.jpg
2415,Violets Are Blue... (1986),Drama|Romance,https://image.tmdb.org/t/p/w500/pOmri5BgiLGc0jieg0JhHjSWPDG.jpg
2416,Back to School (1986),Comedy,https://image.tmdb.org/t/p/w500/bIQH3dptGaMBtwos7j9lEHt65BV.jpg
2417,Heartburn (1986),Comedy|Drama,https://image.tmdb.org/t/p/w500/pF1uPAi9TWRSRLf9SHfIDQle2NK.jpg
2418,Nothing in Common (1986),Comedy,https://image.tmdb.org/t/p/w500/m2G6Idl1CKJwOt8aFsnJk08sfDP.jpg
2419,Extremities (1986),Drama|Thriller,https://image.tmdb.org/t/p/w500/AnzuqWIL840oE2vgtW81q1p1CAL.jpg
2420,"Karate Kid, The (1984)",Drama,https://image.tmdb.org/t/p/w500/1mp4ViklKvA0WXXsNvNx0RBuiit.jpg
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,https://image.tmdb.org/t/p/w500/7Lut6dOvB8wPRuHhHpJ3S3zXder.jpg
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,https://image.tmdb.org/t/p/w500/lVZ3r0iDwGejlCvFEvXGzhQB9ds.jpg
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,https://image.tmdb.org/t/p/w500/oat42hUw8XzKYUmfy0YLAxYd484.jpg
2424,You've Got Mail (1998),Comedy|Romance,https://image.tmdb.org/t/p/w500/e2uVtH6TpMfUl7WeOM70ezkcjsU.jpg
2425,"General, The (1998)",Crime,https://image.tmdb.org/t/p/w500/3UUR2Evm2JtC2odd2UMYgs9Yi1x.jpg
2426,"Theory of Flight, The (1998)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/wnvKxQ2PwqLf1QOtblr8ICrxXTi.jpg
2427,"Thin Red Line, The (1998)",Action|Drama|War,https://image.tmdb.org/t/p/w500/seMydAaoxQP6F0xbE1jOcTmn5Jr.jpg
2428,"Faculty, The (1998)",Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/5XetJwmAiDC0EtH23NIXaqFn3Wl.jpg
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,https://image.tmdb.org/t/p/w500/93oAWBl6UIEmeknmRKbUkVq4cKl.jpg
2430,Mighty Joe Young (1949),Adventure|Children|Drama,https://image.tmdb.org/t/p/w500/tTTS9Bi7JReyGpCKyDuyZNSLTT4.jpg
2431,Patch Adams (1998),Comedy|Drama,https://image.tmdb.org/t/p/w500/xN1aKur5ddWQSXTqvzDPJD2TCxe.jpg
2432,Stepmom (1998),Drama,https://image.tmdb.org/t/p/w500/wMPv2Yz6QDzv6YhSbaqM48Medl1.jpg
2433,"Civil Action, A (1998)",Drama,https://image.tmdb.org/t/p/w500/2AVF1cjRGOfaB4oteSzxvHiQ3hR.jpg
2434,Down in the Delta (1998),Drama,https://image.tmdb.org/t/p/w500/2ygShFSdj1hug8xj2q28OMktAU4.jpg
2435,Hurlyburly (1998),Drama,https://image.tmdb.org/t/p/w500/wg7GBXBALHQ0tjmyMiwu5gcDss9.jpg
2436,Tea with Mussolini (1999),Comedy|Drama|War,https://image.tmdb.org/t/p/w500/i3rAPxhhDjqsL1rZJM57pyR7xFW.jpg
2437,Wilde (1997),Drama,https://image.tmdb.org/t/p/w500/66ieZHIIOkeQAjAi4ekFpcCLozA.jpg
2439,Affliction (1997),Drama,https://image.tmdb.org/t/p/w500/hNu8ePwoRyXDQxhLY4iurCVXAQs.jpg
2440,Another Day in Paradise (1998),Drama,https://image.tmdb.org/t/p/w500/zlXPEQKFWga2obpgHG2IZVgOZPg.jpg
2441,"Hi-Lo Country, The (1998)",Drama|Romance|Western,https://image.tmdb.org/t/p/w500/m73KqOLXf9ZvPVCWS5dz5Hv7yQF.jpg
2442,Hilary and Jackie (1998),Drama,https://image.tmdb.org/t/p/w500/aE2NJH2sllQTmbpN6laKuM7NXYy.jpg
2443,Playing by Heart (1998),Drama|Romance,https://image.tmdb.org/t/p/w500/v4hPpijZXdaNRn0WVtckFEs4wHm.jpg
2444,24 7: Twenty Four Seven (1997),Comedy|Drama,__NOT_FOUND__
2445,At First Sight (1999),Drama,https://image.tmdb.org/t/p/w500/9nylrKj8zWxTor9BCy3umv6WHZe.jpg
2446,In Dreams (1999),Horror|Thriller,https://image.tmdb.org/t/p/w500/q3Q00fCgeZGjAYaiwbfTMuIrUb0.jpg
2447,Varsity Blues (1999),Comedy|Drama,https://image.tmdb.org/t/p/w500/g2jX2Xmx7drbc6J9MLJEBghR7Mg.jpg
2448,Virus (1999),Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg
2449,"Garbage Pail Kids Movie, The (1987)",Adventure|Children|Comedy,https://image.tmdb.org/t/p/w500/v6PqKUptGhQjTTgqN2s2uPdNW0h.jpg
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/eU0dWo8PJgsSAZFbcyHiUpuLSyW.jpg
2451,"Gate, The (1987)",Horror,https://image.tmdb.org/t/p/w500/ik7AfGWpwKnjaQeth3LZqrqzvfB.jpg
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,https://image.tmdb.org/t/p/w500/eYOc7glRhPhyTDKZ05FuT1IdVzj.jpg
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,https://image.tmdb.org/t/p/w500/kXdBcDh2EbgSIf4Oo1dxKapZM2f.jpg
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/8gZWMhJHRvaXdXsNhERtqNHYpH3.jpg
2456,"Fly II, The (1989)",Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/gORksEPahEgO409HYJOZlNVyEpe.jpg
2457,Running Scared (1986),Action|Comedy,https://image.tmdb.org/t/p/w500/tQshSrj0G5o9xElzEnBcMVHAutE.jpg
2458,Armed and Dangerous (1986),Comedy|Crime,https://image.tmdb.org/t/p/w500/28SqYDrMyF5EqXfSmRgoqdYzNz5.jpg
2459,"Texas Chainsaw Massacre, The (1974)",Horror,https://image.tmdb.org/t/p/w500/kI1XaqKxrccSHUCEyxNUzMnVkJZ.jpg
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,https://image.tmdb.org/t/p/w500/cO1Dvg7k87lHSPOdumn3ddJEKdX.jpg
2461,Leatherface: Texas Chainsaw Massacre III (1990),Comedy|Horror|Thriller,https://image.tmdb.org/t/p/w500/1ASsLiM9gENjnigcrAczBTetQ66.jpg
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,__NOT_FOUND__
2463,Ruthless People (1986),Comedy,https://image.tmdb.org/t/p/w500/fA3f8bsXoVbIALq4EdiAwptF1ws.jpg
2465,Deadly Friend (1986),Horror,https://image.tmdb.org/t/p/w500/24X1pdzeU9x2QCVDu957tpUA0kp.jpg
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,__NOT_FOUND__
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,https://image.tmdb.org/t/p/w500/znVUM7RUBwQ16Q9lTmuMpaWJ7so.jpg
2469,Peggy Sue Got Married (1986),Comedy|Drama,https://image.tmdb.org/t/p/w500/jS9teOrTRD0TX1XrqaXM6kwRbji.jpg
2470,Crocodile Dundee (1986),Adventure|Comedy,https://image.tmdb.org/t/p/w500/pduPduL1ub5kok3lPYT15ryC9L6.jpg
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,https://image.tmdb.org/t/p/w500/2Nf0xeDuToLHysdkWj3aT5r42rC.jpg
2472,Tough Guys (1986),Comedy,https://image.tmdb.org/t/p/w500/eDp0MPUSCeXrIziaZC65iUHISLs.jpg
2473,Soul Man (1986),Comedy,https://image.tmdb.org/t/p/w500/d6jh6qiowC4QHePBgpy7Zrytbba.jpg
2474,"Color of Money, The (1986)",Drama,https://image.tmdb.org/t/p/w500/dVdnHmdQu3JtLAAksjTmTEF76gD.jpg
2475,52 Pick-Up (1986),Action|Mystery|Thriller,https://image.tmdb.org/t/p/w500/ru8dtoh6tNi7kKAbLgbaE9J5SGf.jpg
2476,Heartbreak Ridge (1986),Action|War,https://image.tmdb.org/t/p/w500/aMr99UigkMCTSPnLTpkzJeLmpyc.jpg
2477,Firewalker (1986),Adventure,https://image.tmdb.org/t/p/w500/qFUBCOH0HxI9qRcjoG9xChfwEsk.jpg
2478,¡Three Amigos! (1986),Comedy|Western,https://image.tmdb.org/t/p/w500/dUNRnhl2cwjFJ6TOsaPJmZeMZ0S.jpg
2479,Gloria (1999),Drama|Thriller,https://image.tmdb.org/t/p/w500/q4tt5JvK8kcrH1tbG2aXLOd6xlo.jpg
2481,My Name Is Joe (1998),Drama|Romance,https://image.tmdb.org/t/p/w500/e9awu6tsCyWPAUA2eEoelFSTbcb.jpg
2482,Still Crazy (1998),Comedy|Romance,https://image.tmdb.org/t/p/w500/o1k991eZm7iF8JUNiVdUZU44x5c.jpg
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,__NOT_FOUND__
2485,She's All That (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/a0pepZNFCjggc7Na9gEwbTI1f46.jpg
2488,Peeping Tom (1960),Drama|Horror|Thriller,https://image.tmdb.org/t/p/w500/kM4AfLIlbcuRZ621vYjyeBFkuba.jpg
2489,Spanish Fly (1998),Drama,https://image.tmdb.org/t/p/w500/573raTOk2GB9rfAwsAoDJUzNe7v.jpg
2490,Payback (1999),Action|Thriller,https://image.tmdb.org/t/p/w500/8Bqlv2kbOyZFqfiPNgzdBscqYPn.jpg
2491,Simply Irresistible (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/zFsqqPQUz69wPaLBqQeiGbGiW7J.jpg
2492,20 Dates (1998),Comedy|Romance,https://image.tmdb.org/t/p/w500/79TTGQZrOAzwuWxcOy8y6k6Ldm0.jpg
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,https://image.tmdb.org/t/p/w500/prq0j1S0K07UjwLZLF6oMGflRUI.jpg
2496,Blast from the Past (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/qVN4bbVX2tzaNbAdEJT5eOPq26c.jpg
2497,Message in a Bottle (1999),Romance,https://image.tmdb.org/t/p/w500/ulUjszY6YJFsDUd0E3WolJg6sOp.jpg
2498,My Favorite Martian (1999),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/pOp4xriDEFUy2uN0BfnHJcjzqWt.jpg
2499,God Said 'Ha!' (1998),Comedy,https://image.tmdb.org/t/p/w500/urlVr0D7fCEVK4RU0BiMs7PB5eF.jpg
2500,Jawbreaker (1999),Comedy,https://image.tmdb.org/t/p/w500/gwjJPAraQy5fDd3NJvK677uItU4.jpg
2501,October Sky (1999),Drama,https://image.tmdb.org/t/p/w500/1weUnrWqESWoLzMgSs64jd4GEwY.jpg
2502,Office Space (1999),Comedy|Crime,https://image.tmdb.org/t/p/w500/v7fBXxHZ5WQn2PGgpXhTqHgtcJk.jpg
2504,200 Cigarettes (1999),Comedy|Drama,https://image.tmdb.org/t/p/w500/ssbx2Mk5ZCJWpXALuP2AdG0GFIT.jpg
2505,8MM (1999),Drama|Mystery|Thriller,https://image.tmdb.org/t/p/w500/mhr9xRpjOBqlBjgDwtiOx6FsLvV.jpg
2506,"Other Sister, The (1999)",Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/4rBrYRkB7btGex5Bs0yOpqBZgsR.jpg
2507,Breakfast of Champions (1999),Comedy|Sci-Fi,https://image.tmdb.org/t/p/w500/5uNVeZNt7qxDWLJAZ0PER03WtKE.jpg
2511,"Long Goodbye, The (1973)",Crime|Film-Noir,https://image.tmdb.org/t/p/w500/oBhUK54yBJ0aH6u9zCzSV5iV7OP.jpg
2513,Pet Sematary (1989),Horror,https://image.tmdb.org/t/p/w500/a1gIACZb04bL8EvLqMpofW2Eqeo.jpg
2514,Pet Sematary II (1992),Comedy|Horror,https://image.tmdb.org/t/p/w500/9g6ngNlHOfMfQnaKkw9468p67d4.jpg
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,https://image.tmdb.org/t/p/w500/5UaH4zhfKT1taJGHUwPxm29ZENf.jpg
2516,Children of the Corn III (1994),Horror,https://image.tmdb.org/t/p/w500/xTNGI3MGTlOTiYU9ucfWd79kV2k.jpg
2517,Christine (1983),Horror,https://image.tmdb.org/t/p/w500/mMtUJke2TtIoT6JB9hkvERmsSu8.jpg
2518,Night Shift (1982),Comedy,https://image.tmdb.org/t/p/w500/iS78MFtMDwWDP748juZQBK57C9o.jpg
2519,House on Haunted Hill (1959),Drama|Horror|Thriller,https://image.tmdb.org/t/p/w500/g5kdFt3piV3w1pG65W9sSToJ7HB.jpg
2520,Airport (1970),Drama,https://image.tmdb.org/t/p/w500/6iOKluJfyiU1SLZbGYrY7Z0i6k0.jpg
2521,Airport 1975 (1974),Action|Drama|Thriller,https://image.tmdb.org/t/p/w500/etfUuwVCvywq8mGspT94CBeLpSz.jpg
2522,Airport '77 (1977),Drama,https://image.tmdb.org/t/p/w500/m9b3frZR0Wu8I3ayN3QPrxfZMvC.jpg
2524,"Towering Inferno, The (1974)",Action|Adventure|Drama|Thriller,https://image.tmdb.org/t/p/w500/mFM1GbrRrT3DWUFFo8koSITFnYe.jpg
2525,Alligator (1980),Action|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/bWANAIIeNPzwEmrYUvZFECTbBX6.jpg
2527,Westworld (1973),Action|Sci-Fi|Thriller|Western,https://image.tmdb.org/t/p/w500/qNt29HzxwZ4jGTgSRxdA34ino9Q.jpg
2528,Logan's Run (1976),Action|Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg
2529,Planet of the Apes (1968),Action|Drama|Sci-Fi,https://image.tmdb.org/t/p/w500/2r9iKnlSYEk4daQadsXfcjHfIjQ.jpg
2530,Beneath the Planet of the Apes (1970),Action|Sci-Fi,https://image.tmdb.org/t/p/w500/szHCeYwi4ubewuYnlnz0YGqWnQC.jpg
2531,Battle for the Planet of the Apes (1973),Action|Sci-Fi,https://image.tmdb.org/t/p/w500/dP5dYjLp5p2CG103cJMio4Nj29d.jpg
2532,Conquest of the Planet of the Apes (1972),Action|Sci-Fi,https://image.tmdb.org/t/p/w500/lZ1pUxJCO14ObrhDuxTBuYm0tjN.jpg
2533,Escape from the Planet of the Apes (1971),Action|Sci-Fi,https://image.tmdb.org/t/p/w500/AnbLVdUEroTfHTUVAJCxkL4R0IH.jpg
2534,Avalanche (1978),Action,https://image.tmdb.org/t/p/w500/zMORD6VDGIWo5thfMuA4Edb1mbj.jpg
2535,Earthquake (1974),Action|Drama|Thriller,https://image.tmdb.org/t/p/w500/6hJorsInxNpj1dIekh6dK6Kh9S6.jpg
2536,"Concorde: Airport '79, The (1979)",Drama,https://image.tmdb.org/t/p/w500/fQ6NhOGYOHfgccDdRLh7N6vOgw8.jpg
2537,Beyond the Poseidon Adventure (1979),Adventure,https://image.tmdb.org/t/p/w500/hTsUNXz38lIvDlJt7z8wzctuEFV.jpg
2539,Analyze This (1999),Comedy,https://image.tmdb.org/t/p/w500/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg
2540,"Corruptor, The (1999)",Action|Crime|Drama|Thriller,https://image.tmdb.org/t/p/w500/1Eg34AuZG1jtAvdM8xGHW5jiwCF.jpg
2541,Cruel Intentions (1999),Drama,https://image.tmdb.org/t/p/w500/76cCsRtQ5MJBAqoigojXsLXLJwh.jpg
2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,https://image.tmdb.org/t/p/w500/6pJB2t3MbQUy9m5pFIBHXLqnqNd.jpg
2544,"School of Flesh, The (École de la chair, L') (1998)",Drama|Romance,https://image.tmdb.org/t/p/w500/esyIrOG6cjRYIAfjI3Sj9ijA8LQ.jpg
2545,Relax... It's Just Sex (1998),Comedy,https://image.tmdb.org/t/p/w500/7IfXHRstu6TRyZorQ8Xy4yWDfdV.jpg
2546,"Deep End of the Ocean, The (1999)",Drama,https://image.tmdb.org/t/p/w500/4Q8g9CfW7EiwxRCpLSDpOmcaEZb.jpg
2548,"Rage: Carrie 2, The (1999)",Horror,https://image.tmdb.org/t/p/w500/jJmIf22gwwQPAFJfZ6Tr1MwSpRg.jpg
2549,Wing Commander (1999),Action|Sci-Fi,https://image.tmdb.org/t/p/w500/e3p2vkA4mnFaBlyAIntkZWkzOJW.jpg
2550,"Haunting, The (1963)",Horror|Thriller,https://image.tmdb.org/t/p/w500/fmpTnUKTcrpuxLSY23gQMUf9qu7.jpg
2551,Dead Ringers (1988),Drama|Horror|Thriller,https://image.tmdb.org/t/p/w500/ofXwDfM8uYAaftD7cBPcIWdCpMn.jpg
2552,My Boyfriend's Back (1993),Comedy,https://image.tmdb.org/t/p/w500/euXyMbBT2QaxiYZf1jJrsa5yGon.jpg
2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/qcpXud1UjQzlSe9A062w8Wqgira.jpg
2554,Children of the Damned (1963),Horror|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/l8zpr1tq03YPqdOz6aAmnSpD7o6.jpg
2555,Baby Geniuses (1999),Comedy,https://image.tmdb.org/t/p/w500/7zvPhjHkz5YEMUMPyvANCR96RJA.jpg
2558,Forces of Nature (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/etmjiee84g6G9WALmLkJ1DhenAu.jpg
2559,"King and I, The (1999)",Animation|Children,https://image.tmdb.org/t/p/w500/kbEA2LEFh1MX9EraNQSiq9ajs24.jpg
2560,Ravenous (1999),Horror|Thriller,https://image.tmdb.org/t/p/w500/6tJc9vIVYctNCajC1dU1oVcmIsD.jpg
2561,True Crime (1999),Crime|Thriller,https://image.tmdb.org/t/p/w500/2VEqqlmSZ0VSr74XOTWUQUUGYWF.jpg
2562,Bandits (1997),Drama,https://image.tmdb.org/t/p/w500/khd2KRF2G77kZtIy8pgoB0k8j7A.jpg
2563,Dangerous Beauty (1998),Drama,https://image.tmdb.org/t/p/w500/7uHX8qIr8VYPwdpVv4TCjXcVxDo.jpg
2565,"King and I, The (1956)",Drama|Musical|Romance,https://image.tmdb.org/t/p/w500/wUfaP0lLaMpZzp5CrHyII5Vd7cp.jpg
2567,EDtv (1999),Comedy,https://image.tmdb.org/t/p/w500/xnnjoMONNamGU6ZX6acbcxyOKv1.jpg
2568,"Mod Squad, The (1999)",Action|Crime,https://image.tmdb.org/t/p/w500/7c20VEblNKkDiBuA6bE6kbeHqHa.jpg
2569,Among Giants (1998),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/u90H3K6XeQEzECkarfysZ2p5IZE.jpg
2570,"Walk on the Moon, A (1999)",Drama|Romance,https://image.tmdb.org/t/p/w500/6aNMyAP82sDoVFmopFzGDWeVVne.jpg
2571,"Matrix, The (1999)",Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/p96dm7sCMn4VYAStA6siNz30G1r.jpg
2572,10 Things I Hate About You (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/ujERk3aKABXU3NDXOAxEQYTHe9A.jpg
2573,Tango (1998),Drama|Musical,https://image.tmdb.org/t/p/w500/87Ze0JLbWYuYbWc1qf6aGxHipnI.jpg
2574,"Out-of-Towners, The (1999)",Comedy,https://image.tmdb.org/t/p/w500/wOmLJYh7oOfATE236XpoDfcXhOh.jpg
2575,"Dreamlife of Angels, The (Vie rêvée des anges, La) (1998)",Drama,https://image.tmdb.org/t/p/w500/1yxr5KJHJk5aPCbapJaBS8Znx8V.jpg
2577,Metroland (1997),Comedy|Drama,https://image.tmdb.org/t/p/w500/qUFYBfOY3Ec2S6PR6apgFwfR6je.jpg
2579,Following (1998),Crime|Mystery|Thriller,https://image.tmdb.org/t/p/w500/3bX6VVSMf0dvzk5pMT4ALG5A92d.jpg
2580,Go (1999),Comedy|Crime,https://image.tmdb.org/t/p/w500/kP0OOAa4GTZSUPW8fgPbk1OmKEW.jpg
2581,Never Been Kissed (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/6BngDhDNfbBjhVFWDT2yMve32vi.jpg
2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,https://image.tmdb.org/t/p/w500/tm153lMrHy6HykEYwoP0EI3dQ8k.jpg
2583,Cookie's Fortune (1999),Comedy|Drama,https://image.tmdb.org/t/p/w500/tskbsm57aWqU4wsf8sX4ClM77Kf.jpg
2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,https://image.tmdb.org/t/p/w500/3UNof5FTy9VlWl5egg7nsjsk30m.jpg
2586,Goodbye Lover (1999),Comedy|Crime|Thriller,https://image.tmdb.org/t/p/w500/gWwdtbnObvajziUGvXoLYskNSDr.jpg
2587,Life (1999),Comedy|Crime|Drama,https://image.tmdb.org/t/p/w500/saWYpX3ADdmdByQZVrSYUNbQ9GC.jpg
2589,Friends & Lovers (1999),Comedy|Drama|Romance,https://image.tmdb.org/t/p/w500/5zh1PQPN7dl8BX2zdaEYyiNRNXp.jpg
2590,Hideous Kinky (1998),Drama,https://image.tmdb.org/t/p/w500/qupB9wwFZgjy7DHs9rvvloVZOUw.jpg
2593,"Monster, The (Mostro, Il) (1994)",Comedy,https://image.tmdb.org/t/p/w500/6h6ahipPd84QcyFbnsEikLt7w3Z.jpg
2594,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/orjSy9xEGI9jxrtodACH04gANmF.jpg
2596,SLC Punk! (1998),Comedy|Drama,https://image.tmdb.org/t/p/w500/7u3IZPuIOPjICi55K7cJgzV3e3B.jpg
2597,Lost & Found (1999),Comedy|Romance,https://image.tmdb.org/t/p/w500/jaylLo7TsJrJriNVGf72Asen1Fr.jpg
2598,Pushing Tin (1999),Comedy,https://image.tmdb.org/t/p/w500/61FWajJNKeS27DO4KgvS5LUgcHh.jpg
2599,Election (1999),Comedy,https://image.tmdb.org/t/p/w500/5gPOFU6IPvDrx50XaPCK4twNw79.jpg
2600,eXistenZ (1999),Action|Sci-Fi|Thriller,https://image.tmdb.org/t/p/w500/kETKF0JhdTPn1knci8CAdYL0d79.jpg
2605,Entrapment (1999),Crime|Thriller,https://image.tmdb.org/t/p/w500/psrm7DToacaxQvgViBAcrYiLKzH.jpg
2606,Idle Hands (1999),Comedy|Horror,https://image.tmdb.org/t/p/w500/mCO4gU1lkViGXTkoRBEYrvjDIJu.jpg
2607,Get Real (1998),Drama|Romance,https://image.tmdb.org/t/p/w500/k7KCBnt1VXFhPjoTSt4MePr1MpI.jpg
2609,"King of Masks, The (Bian Lian) (1996)",Drama,https://image.tmdb.org/t/p/w500/w3fOMjcR74WdZlYOyug6Q7H1XmU.jpg
2610,Three Seasons (1999),Drama,https://image.tmdb.org/t/p/w500/9BRzgNVCrb40TsEUKZt2ODXgWMQ.jpg
2611,"Winslow Boy, The (1999)",Drama,https://image.tmdb.org/t/p/w500/qKUUT3QKsShXloZiF88IdT5g64N.jpg
2612,Mildred Pierce (1945),Drama|Film-Noir,https://image.tmdb.org/t/p/w500/3bqF5bJPjeITNeC8ydbUOQZfuqP.jpg
2613,Night of the Comet (1984),Comedy|Horror|Sci-Fi,https://image.tmdb.org/t/p/w500/xNXnLXu73LotJ9APaJZZXflBelQ.jpg
2614,Chopping Mall (a.k.a. Killbots) (1986),Action|Horror|Sci-Fi,__NOT_FOUND__
2615,My Science Project (1985),Adventure|Sci-Fi,https://image.tmdb.org/t/p/w500/pKPdD20G8fvlY6tFVjmJYdbgqQf.jpg
2616,Dick Tracy (1990),Action|Crime,https://image.tmdb.org/t/p/w500/sjeP4bpgsUvAGE8oFcICy2GaHxw.jpg
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,https://image.tmdb.org/t/p/w500/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg
2618,"Castle, The (1997)",Comedy,https://image.tmdb.org/t/p/w500/qPxKjmRvjrbe6WegvWawv5gqUTn.jpg
